payment_id,subscriber_id,payment_date,amount_usd,failure_reason,gateway_response_code,attempt_number,previous_failures,days_since_last_payment,historical_success_rate,payment_method,customer_tenure_months,monthly_charge_usd,support_ticket_count,customer_lifetime_value_usd,customer_opted_out,recovery_probability,root_cause,root_cause_confidence,revenue_at_risk,expected_recovery,recommended_action
PAY-0000123,CUST-002575,2025-01-03,41.83,BANK_UNAVAILABLE,91,4,3,26,0.4,upi,2,35.88,0,70.75,False,0.517,TRANSIENT_FAILURE,0.904,41.88,21.65,STOP
PAY-0000124,CUST-007028,2025-10-15,22.99,GATEWAY_ERROR,GW_ERR_96,3,3,44,0.42,card,4,23.44,1,102.44,False,0.606,TRANSIENT_FAILURE,0.359,24.2,14.67,HUMAN_REVIEW
PAY-0000125,CUST-000630,2025-04-15,30.33,INVALID_CARD,INVALID_14,1,0,24,0.57,card,18,26.46,1,419.43,True,0.03,PAYMENT_INSTRUMENT,0.747,30.61,0.92,STOP
PAY-0000126,CUST-008528,2025-12-19,18.1,NETWORK_TIMEOUT,91,2,4,44,0.499,netbanking,10,13.22,0,143.02,False,0.547,TRANSIENT_FAILURE,0.781,19.38,10.6,HUMAN_REVIEW
PAY-0000127,CUST-004962,2025-02-14,23.76,GATEWAY_ERROR,GW_ERR_96,2,1,25,0.579,card,16,24.82,0,398.6,False,0.526,GATEWAY_ERROR,0.735,25.64,13.49,RETRY
PAY-0000128,CUST-001101,2026-03-27,30.47,NETWORK_TIMEOUT,91,1,3,34,0.422,card,19,24.65,1,525.79,False,0.549,TRANSIENT_FAILURE,0.818,32.34,17.75,RETRY
PAY-0000129,CUST-001752,2026-01-11,21.18,LIMIT_EXCEEDED,61,2,1,32,0.304,card,24,19.76,1,437.8,False,0.441,CUSTOMER_ACTION_REQUIRED,0.793,21.63,9.54,CUSTOMER_NUDGE
PAY-0000130,CUST-001838,2025-01-02,41.95,CARD_EXPIRED,EXP_CARD_54,2,1,19,0.34,card,6,42.86,2,248.98,False,0.274,PAYMENT_INSTRUMENT,0.773,42.91,11.76,HUMAN_REVIEW
PAY-0000131,CUST-001673,2025-06-04,17.96,LIMIT_EXCEEDED,LIMIT_61,1,0,36,0.368,card,15,15.43,1,247.3,False,0.267,CUSTOMER_ACTION_REQUIRED,0.843,18.22,4.86,CUSTOMER_NUDGE
PAY-0000132,CUST-004678,2025-08-13,22.45,FRAUD_SUSPECTED,59,1,1,28,0.401,upi,18,19.43,1,301.5,False,0.279,PAYMENT_INSTRUMENT,0.584,22.79,6.36,CUSTOMER_NUDGE
PAY-0000133,CUST-007275,2026-03-26,24.21,CARD_EXPIRED,54,4,3,31,0.369,card,36,21.99,3,729.36,False,0.133,PAYMENT_INSTRUMENT,0.824,24.99,3.32,STOP
PAY-0000134,CUST-001470,2025-03-16,51.87,LIMIT_EXCEEDED,LIMIT_61,1,0,29,0.551,card,19,61.73,1,1163.97,False,0.428,CUSTOMER_ACTION_REQUIRED,0.796,52.93,22.65,CUSTOMER_NUDGE
PAY-0000135,CUST-000463,2025-06-11,19.73,GATEWAY_ERROR,GW_500,2,1,31,0.446,upi,14,23.12,1,343.15,False,0.607,GATEWAY_ERROR,0.852,20.27,12.3,RETRY
PAY-0000136,CUST-000321,2025-11-15,11.08,LIMIT_EXCEEDED,61,3,2,35,0.535,card,14,8.64,0,119.42,False,0.478,CUSTOMER_ACTION_REQUIRED,0.822,11.6,5.54,CUSTOMER_NUDGE
PAY-0000137,CUST-001130,2026-04-09,8.38,BANK_UNAVAILABLE,91,1,0,33,0.567,card,38,12.77,1,459.62,False,0.642,TRANSIENT_FAILURE,0.855,9.02,5.79,RETRY
PAY-0000138,CUST-001800,2025-03-15,18.3,AUTHENTICATION_FAILED,3DS_FAIL_05,3,2,25,0.679,card,37,17.71,2,633.96,False,0.458,CUSTOMER_ACTION_REQUIRED,0.955,18.82,8.62,CUSTOMER_NUDGE
PAY-0000139,CUST-003690,2026-03-16,14.42,GATEWAY_ERROR,GW_500,1,2,36,0.6,card,8,10.3,1,79.48,True,0.106,GATEWAY_ERROR,0.724,15.56,1.65,STOP
PAY-0000140,CUST-006671,2026-07-20,13.56,NETWORK_TIMEOUT,91,1,1,31,0.467,upi,21,12.74,1,333.34,False,0.718,TRANSIENT_FAILURE,0.792,14.39,10.33,RETRY
PAY-0000141,CUST-000224,2025-08-05,10.14,NETWORK_TIMEOUT,TIMEOUT_408,3,3,40,0.515,card,24,12.56,2,361.88,False,0.514,TRANSIENT_FAILURE,0.88,10.36,5.33,HUMAN_REVIEW
PAY-0000142,CUST-002535,2025-11-09,10.48,NETWORK_TIMEOUT,TIMEOUT_408,1,1,28,0.61,card,8,10.5,0,94.01,False,0.402,CUSTOMER_ACTION_REQUIRED,0.576,11.06,4.45,CUSTOMER_NUDGE
PAY-0000143,CUST-000239,2025-02-06,19.05,BANK_UNAVAILABLE,GW_503,2,1,44,0.418,upi,15,16.78,1,240.52,False,0.592,TRANSIENT_FAILURE,0.98,20.19,11.95,RETRY
PAY-0000144,CUST-008911,2026-06-24,3.0,FRAUD_SUSPECTED,59,2,1,33,0.396,card,23,6.28,0,133.89,False,0.01,RISK_RELATED,0.82,3.0,0.03,STOP
PAY-0000145,CUST-006219,2025-03-18,22.34,NETWORK_TIMEOUT,GW_503,1,0,23,0.584,upi,16,20.82,2,350.17,False,0.788,TRANSIENT_FAILURE,0.831,21.69,17.09,RETRY
PAY-0000146,CUST-001771,2025-11-29,13.42,FRAUD_SUSPECTED,RISK_BLOCK_63,2,3,42,0.528,card,44,20.59,3,1012.23,False,0.01,RISK_RELATED,0.821,14.15,0.14,STOP
PAY-0000147,CUST-000903,2025-01-13,24.07,FRAUD_SUSPECTED,RISK_BLOCK_63,2,1,30,0.52,upi,13,20.83,2,332.75,False,0.01,RISK_RELATED,0.728,23.92,0.24,HUMAN_REVIEW
PAY-0000148,CUST-002536,2026-05-12,27.46,NETWORK_TIMEOUT,GW_503,1,0,25,0.51,card,5,22.64,0,132.86,False,0.687,TRANSIENT_FAILURE,0.909,28.49,19.57,RETRY
PAY-0000149,CUST-006614,2025-02-16,29.9,BANK_UNAVAILABLE,BANK_DOWN_502,2,2,27,0.531,upi,22,34.59,1,719.31,False,0.58,TRANSIENT_FAILURE,0.849,29.71,17.23,RETRY
PAY-0000150,CUST-008975,2025-03-30,31.65,GATEWAY_ERROR,GW_500,2,3,26,0.542,card,15,32.36,1,596.3,False,0.535,GATEWAY_ERROR,0.929,32.56,17.42,RETRY
PAY-0000151,CUST-002382,2025-01-20,41.62,INSUFFICIENT_FUNDS,51,3,2,32,0.479,card,5,42.58,0,220.52,False,0.276,CUSTOMER_ACTION_REQUIRED,0.905,41.14,11.35,HUMAN_REVIEW
PAY-0000152,CUST-007296,2025-06-16,20.84,INSUFFICIENT_FUNDS,NSF_51,1,0,35,0.496,upi,23,22.5,0,489.9,False,0.262,CUSTOMER_ACTION_REQUIRED,0.732,22.08,5.78,CUSTOMER_NUDGE
PAY-0000153,CUST-007489,2026-05-05,30.8,FRAUD_SUSPECTED,RISK_BLOCK_63,3,2,23,0.511,upi,15,34.08,0,577.62,False,0.29,PAYMENT_INSTRUMENT,0.562,31.61,9.17,CUSTOMER_NUDGE
PAY-0000154,CUST-006078,2025-01-24,6.24,BANK_UNAVAILABLE,91,1,1,19,0.575,upi,13,8.81,0,120.26,False,0.898,TRANSIENT_FAILURE,0.939,6.74,6.05,RETRY
PAY-0000155,CUST-004634,2025-07-03,22.6,INSUFFICIENT_FUNDS,NSF_51,1,0,17,0.764,upi,5,23.18,1,101.5,False,0.599,CUSTOMER_ACTION_REQUIRED,0.966,22.51,13.48,CUSTOMER_NUDGE
PAY-0000156,CUST-008346,2026-08-27,14.62,BANK_UNAVAILABLE,91,3,3,35,0.549,card,17,14.79,2,227.83,False,0.641,TRANSIENT_FAILURE,0.743,14.59,9.35,HUMAN_REVIEW
PAY-0000157,CUST-005885,2025-12-06,17.84,GATEWAY_ERROR,GW_500,3,2,31,0.536,card,18,16.29,0,303.75,False,0.496,GATEWAY_ERROR,0.884,19.15,9.5,RETRY
PAY-0000158,CUST-004691,2025-01-24,19.44,NETWORK_TIMEOUT,GW_503,4,3,34,0.63,upi,30,17.13,1,596.35,False,0.781,TRANSIENT_FAILURE,0.953,20.48,15.99,RETRY
PAY-0000159,CUST-005485,2025-05-04,16.0,CARD_EXPIRED,EXP_CARD_54,3,4,31,0.529,netbanking,16,15.21,1,247.01,True,0.029,PAYMENT_INSTRUMENT,0.745,16.72,0.48,STOP
PAY-0000160,CUST-006961,2025-01-04,13.56,DUPLICATE_TRANSACTION,DUP_94,3,2,28,0.734,card,14,10.83,3,178.83,False,0.533,GATEWAY_ERROR,0.876,13.4,7.14,HUMAN_REVIEW
PAY-0000161,CUST-001194,2026-06-19,73.5,LIMIT_EXCEEDED,61,3,3,34,0.596,upi,3,69.77,1,229.36,False,0.402,CUSTOMER_ACTION_REQUIRED,0.902,77.46,31.14,CUSTOMER_NUDGE
PAY-0000162,CUST-007504,2025-11-01,15.82,CARD_EXPIRED,54,1,0,19,0.485,netbanking,21,16.15,2,342.49,False,0.349,PAYMENT_INSTRUMENT,0.923,15.72,5.49,CUSTOMER_NUDGE
PAY-0000163,CUST-007654,2025-09-03,42.34,BANK_UNAVAILABLE,GW_503,2,2,31,0.382,netbanking,2,32.89,0,77.55,False,0.637,TRANSIENT_FAILURE,0.902,45.25,28.82,RETRY
PAY-0000164,CUST-003159,2026-07-11,37.16,INVALID_CARD,INVALID_14,1,0,19,0.642,card,24,44.02,0,921.82,False,0.497,PAYMENT_INSTRUMENT,0.783,38.13,18.95,CUSTOMER_NUDGE
PAY-0000165,CUST-000593,2025-03-21,16.21,BANK_UNAVAILABLE,BANK_DOWN_502,3,3,31,0.533,card,28,18.59,1,505.49,False,0.236,PAYMENT_INSTRUMENT,0.472,16.29,3.84,STOP
PAY-0000166,CUST-007009,2026-02-06,10.38,AUTHENTICATION_FAILED,05,1,0,27,0.545,card,8,10.49,0,85.41,False,0.521,CUSTOMER_ACTION_REQUIRED,0.935,10.85,5.65,CUSTOMER_NUDGE
PAY-0000167,CUST-007871,2026-06-19,50.0,AUTHENTICATION_FAILED,3DS_FAIL_05,5,5,35,0.313,upi,4,47.17,1,199.38,False,0.044,CUSTOMER_ACTION_REQUIRED,0.813,50.98,2.24,STOP
PAY-0000168,CUST-005182,2025-04-02,36.69,GATEWAY_ERROR,GW_ERR_96,1,0,21,0.622,netbanking,30,38.69,0,1195.92,False,0.618,GATEWAY_ERROR,0.882,36.13,22.33,RETRY
PAY-0000169,CUST-006733,2026-07-13,37.77,NETWORK_TIMEOUT,91,1,0,27,0.484,card,11,30.62,1,298.62,False,0.823,TRANSIENT_FAILURE,0.753,37.53,30.89,RETRY
PAY-0000170,CUST-006891,2025-09-10,22.12,DUPLICATE_TRANSACTION,94,5,4,40,0.498,card,8,15.9,2,134.32,False,0.448,GATEWAY_ERROR,0.829,22.94,10.28,HUMAN_REVIEW
PAY-0000171,CUST-002587,2026-03-12,33.61,FRAUD_SUSPECTED,FRAUD_59,2,1,32,0.53,card,7,30.19,0,207.78,False,0.09,RISK_RELATED,0.782,33.63,3.03,STOP
PAY-0000172,CUST-001020,2025-08-27,27.64,AUTHENTICATION_FAILED,05,3,2,30,0.624,card,19,25.88,3,564.17,False,0.234,CUSTOMER_ACTION_REQUIRED,0.893,28.25,6.61,CUSTOMER_NUDGE
PAY-0000173,CUST-007903,2026-01-16,25.09,LIMIT_EXCEEDED,LIMIT_61,2,2,26,0.399,upi,31,32.15,1,1036.51,False,0.22,CUSTOMER_ACTION_REQUIRED,0.886,25.3,5.57,CUSTOMER_NUDGE
PAY-0000174,CUST-002231,2026-06-23,12.99,BANK_UNAVAILABLE,GW_503,3,3,34,0.546,upi,11,10.49,0,131.56,False,0.528,TRANSIENT_FAILURE,0.973,13.32,7.03,HUMAN_REVIEW
PAY-0000175,CUST-003906,2026-04-28,18.39,BANK_UNAVAILABLE,BANK_DOWN_502,1,0,33,0.672,upi,35,15.01,1,517.55,False,0.171,RISK_RELATED,0.687,19.71,3.37,HUMAN_REVIEW
PAY-0000176,CUST-007871,2025-09-03,44.61,NETWORK_TIMEOUT,91,1,1,24,0.346,card,4,47.17,1,199.38,False,0.728,TRANSIENT_FAILURE,0.963,45.95,33.45,RETRY
PAY-0000177,CUST-002846,2025-07-07,16.44,INVALID_CARD,INVALID_14,1,0,17,0.557,card,8,17.79,0,167.09,False,0.955,TRANSIENT_FAILURE,0.441,17.29,16.51,RETRY
PAY-0000178,CUST-003749,2025-05-21,22.07,BANK_UNAVAILABLE,BANK_DOWN_502,4,3,29,0.612,upi,47,22.24,1,1164.64,True,0.056,TRANSIENT_FAILURE,0.911,21.94,1.23,STOP
PAY-0000179,CUST-000264,2025-06-14,21.95,NETWORK_TIMEOUT,91,1,0,30,0.584,upi,43,18.01,0,661.36,False,0.714,TRANSIENT_FAILURE,0.797,21.99,15.7,RETRY
PAY-0000180,CUST-000687,2025-06-21,27.64,DUPLICATE_TRANSACTION,94,4,3,30,0.509,upi,32,25.3,1,924.74,False,0.389,GATEWAY_ERROR,0.951,28.23,10.98,HUMAN_REVIEW
PAY-0000181,CUST-005910,2026-05-15,8.64,LIMIT_EXCEEDED,61,1,1,35,0.479,card,20,6.3,1,125.4,False,0.44,CUSTOMER_ACTION_REQUIRED,0.963,8.4,3.7,CUSTOMER_NUDGE
PAY-0000182,CUST-008496,2026-05-28,42.87,CARD_EXPIRED,54,3,2,33,0.502,upi,9,35.29,1,325.6,False,0.146,PAYMENT_INSTRUMENT,0.739,45.61,6.66,STOP
PAY-0000183,CUST-001101,2025-04-24,23.15,BANK_UNAVAILABLE,BANK_DOWN_502,1,0,25,0.396,card,19,24.65,1,525.79,False,0.711,TRANSIENT_FAILURE,0.762,23.13,16.45,RETRY
PAY-0000184,CUST-008181,2025-11-29,18.0,AUTHENTICATION_FAILED,05,2,1,29,0.457,card,14,20.43,1,285.32,False,0.722,TRANSIENT_FAILURE,0.368,18.5,13.36,RETRY
PAY-0000185,CUST-001024,2025-12-07,6.04,LIMIT_EXCEEDED,61,4,3,20,0.357,netbanking,22,10.02,2,235.09,False,0.254,CUSTOMER_ACTION_REQUIRED,0.923,6.02,1.53,CUSTOMER_NUDGE
PAY-0000186,CUST-007940,2025-02-11,36.14,DUPLICATE_TRANSACTION,94,1,2,38,0.377,upi,7,30.6,1,206.38,False,0.01,RISK_RELATED,0.596,35.51,0.36,HUMAN_REVIEW
PAY-0000187,CUST-007990,2025-08-28,27.94,BANK_UNAVAILABLE,BANK_DOWN_502,1,0,32,0.729,upi,62,24.88,2,1348.29,False,0.886,TRANSIENT_FAILURE,0.787,27.56,24.42,RETRY
PAY-0000188,CUST-000283,2026-03-23,8.91,GATEWAY_ERROR,GW_500,1,1,26,0.553,upi,12,11.72,0,120.83,False,0.515,GATEWAY_ERROR,0.751,9.5,4.89,RETRY
PAY-0000189,CUST-003092,2025-11-01,33.37,NETWORK_TIMEOUT,TIMEOUT_408,2,2,24,0.68,upi,47,30.64,2,1534.48,False,0.786,TRANSIENT_FAILURE,0.736,35.95,28.26,HUMAN_REVIEW
PAY-0000190,CUST-001914,2026-07-10,8.49,LIMIT_EXCEEDED,61,4,3,27,0.574,netbanking,5,9.92,0,49.27,False,0.119,CUSTOMER_ACTION_REQUIRED,0.953,9.09,1.08,STOP
PAY-0000191,CUST-008839,2025-12-04,48.87,NETWORK_TIMEOUT,TIMEOUT_408,1,0,36,0.589,card,23,47.63,0,1092.01,False,0.802,TRANSIENT_FAILURE,0.871,48.79,39.13,RETRY
PAY-0000192,CUST-002625,2026-07-04,17.16,DUPLICATE_TRANSACTION,DUP_94,1,0,30,0.388,card,8,14.67,2,101.14,False,0.652,GATEWAY_ERROR,0.852,17.61,11.48,RETRY
PAY-0000193,CUST-004922,2025-02-22,28.98,INSUFFICIENT_FUNDS,51,1,2,29,0.53,card,19,23.51,2,490.22,False,0.036,RISK_RELATED,0.683,28.27,1.02,HUMAN_REVIEW
PAY-0000194,CUST-003820,2025-06-23,12.32,AUTHENTICATION_FAILED,3DS_FAIL_05,2,2,37,0.629,card,10,11.34,2,141.56,False,0.392,CUSTOMER_ACTION_REQUIRED,0.892,13.03,5.11,CUSTOMER_NUDGE
PAY-0000195,CUST-004737,2025-05-11,30.52,CARD_EXPIRED,EXP_CARD_54,4,3,34,0.521,card,13,33.76,1,452.7,True,0.045,PAYMENT_INSTRUMENT,0.905,31.46,1.42,STOP
PAY-0000196,CUST-006061,2025-06-25,16.2,GATEWAY_ERROR,GW_ERR_96,3,2,40,0.502,card,12,18.64,1,263.83,False,0.501,GATEWAY_ERROR,0.843,16.99,8.51,HUMAN_REVIEW
PAY-0000197,CUST-003217,2026-03-21,7.09,CARD_EXPIRED,EXP_CARD_54,2,2,37,0.411,card,14,6.67,1,101.65,False,0.221,PAYMENT_INSTRUMENT,0.851,7.42,1.64,CUSTOMER_NUDGE
PAY-0000198,CUST-008068,2025-11-17,26.49,INVALID_CARD,14,1,1,29,0.62,card,20,29.04,1,652.5,False,0.354,PAYMENT_INSTRUMENT,0.901,26.99,9.55,CUSTOMER_NUDGE
PAY-0000199,CUST-002070,2025-12-02,69.18,LIMIT_EXCEEDED,LIMIT_61,1,0,23,0.387,card,7,67.18,0,578.89,False,0.39,CUSTOMER_ACTION_REQUIRED,0.921,73.55,28.68,RETRY
PAY-0000200,CUST-007780,2025-06-11,14.89,AUTHENTICATION_FAILED,05,1,0,38,0.63,card,42,17.57,1,727.65,False,0.582,CUSTOMER_ACTION_REQUIRED,0.918,14.74,8.58,RETRY
PAY-0000201,CUST-005065,2025-12-08,13.42,BANK_UNAVAILABLE,91,1,0,30,0.645,card,12,14.19,1,180.97,False,0.087,RISK_RELATED,0.437,14.37,1.25,HUMAN_REVIEW
PAY-0000202,CUST-008322,2026-03-03,36.37,FRAUD_SUSPECTED,59,1,0,26,0.697,card,38,31.76,1,1200.98,False,0.077,RISK_RELATED,0.784,37.15,2.86,HUMAN_REVIEW
PAY-0000203,CUST-007562,2026-05-21,27.97,LIMIT_EXCEEDED,LIMIT_61,1,0,33,0.461,card,4,27.14,0,128.01,False,0.492,CUSTOMER_ACTION_REQUIRED,0.741,28.84,14.19,CUSTOMER_NUDGE
PAY-0000204,CUST-006801,2026-04-19,29.97,INSUFFICIENT_FUNDS,NSF_51,1,0,32,0.528,upi,16,24.88,1,439.18,False,0.484,CUSTOMER_ACTION_REQUIRED,0.736,29.93,14.49,CUSTOMER_NUDGE
PAY-0000205,CUST-003007,2026-08-18,19.55,INSUFFICIENT_FUNDS,51,3,3,28,0.58,card,46,20.45,3,973.13,False,0.35,CUSTOMER_ACTION_REQUIRED,0.856,19.13,6.7,CUSTOMER_NUDGE
PAY-0000206,CUST-001963,2026-05-20,42.67,NETWORK_TIMEOUT,91,3,2,42,0.467,card,19,38.3,0,787.75,False,0.617,TRANSIENT_FAILURE,0.977,44.61,27.52,HUMAN_REVIEW
PAY-0000207,CUST-008135,2026-01-04,78.9,INSUFFICIENT_FUNDS,NSF_51,3,3,33,0.548,netbanking,9,87.37,1,829.49,False,0.339,CUSTOMER_ACTION_REQUIRED,0.796,79.19,26.85,CUSTOMER_NUDGE
PAY-0000208,CUST-001348,2026-02-23,17.42,INSUFFICIENT_FUNDS,NSF_51,2,2,33,0.303,card,7,16.93,0,130.38,False,0.49,GATEWAY_ERROR,0.554,17.59,8.62,HUMAN_REVIEW
PAY-0000209,CUST-000262,2025-06-25,19.81,CARD_EXPIRED,54,1,0,28,0.686,upi,33,18.67,1,627.07,False,0.392,PAYMENT_INSTRUMENT,0.956,20.25,7.94,CUSTOMER_NUDGE
PAY-0000210,CUST-007560,2026-05-29,24.84,LIMIT_EXCEEDED,LIMIT_61,2,1,30,0.519,card,8,21.85,1,163.38,False,0.335,CUSTOMER_ACTION_REQUIRED,0.795,25.27,8.47,CUSTOMER_NUDGE
PAY-0000211,CUST-007364,2025-04-25,21.39,NETWORK_TIMEOUT,GW_503,1,0,43,0.477,netbanking,19,21.24,0,427.5,False,0.712,TRANSIENT_FAILURE,0.828,22.93,16.33,RETRY
PAY-0000212,CUST-008246,2026-05-15,11.74,NETWORK_TIMEOUT,TIMEOUT_408,1,2,37,0.475,netbanking,24,9.88,4,270.23,False,0.627,TRANSIENT_FAILURE,0.832,12.32,7.72,RETRY
PAY-0000213,CUST-006691,2025-04-08,33.08,BANK_UNAVAILABLE,91,2,1,24,0.506,upi,41,40.66,1,1890.75,False,0.713,TRANSIENT_FAILURE,0.871,33.67,24.01,RETRY
PAY-0000214,CUST-007562,2025-04-11,29.41,DUPLICATE_TRANSACTION,94,5,4,33,0.426,card,4,27.14,0,128.01,False,0.466,GATEWAY_ERROR,0.768,30.54,14.23,HUMAN_REVIEW
PAY-0000215,CUST-001171,2025-03-26,11.81,DUPLICATE_TRANSACTION,DUP_94,2,1,33,0.745,upi,38,10.68,0,358.16,False,0.629,GATEWAY_ERROR,0.758,11.71,7.37,RETRY
PAY-0000216,CUST-005458,2026-05-20,13.0,GATEWAY_ERROR,96,1,0,26,0.69,card,16,12.0,0,190.56,False,0.711,GATEWAY_ERROR,0.731,13.69,9.73,RETRY
PAY-0000217,CUST-008225,2025-08-22,22.4,INSUFFICIENT_FUNDS,51,1,2,36,0.377,netbanking,6,21.31,2,135.44,False,0.55,TRANSIENT_FAILURE,0.512,23.61,12.99,RETRY
PAY-0000218,CUST-008133,2025-08-25,29.23,DUPLICATE_TRANSACTION,DUP_94,1,1,32,0.532,card,20,26.52,0,609.3,False,0.686,GATEWAY_ERROR,0.841,29.18,20.02,RETRY
PAY-0000219,CUST-008082,2025-10-27,39.61,GATEWAY_ERROR,GW_ERR_96,2,2,30,0.391,card,6,34.57,0,192.43,False,0.576,GATEWAY_ERROR,0.972,38.99,22.46,RETRY
PAY-0000220,CUST-006398,2025-03-30,9.97,DUPLICATE_TRANSACTION,DUP_94,1,2,31,0.487,card,12,13.72,1,145.17,False,0.451,GATEWAY_ERROR,0.771,10.06,4.54,RETRY
PAY-0000221,CUST-003265,2025-06-23,64.42,CARD_EXPIRED,54,3,2,37,0.466,upi,18,62.68,1,967.12,False,0.319,PAYMENT_INSTRUMENT,0.789,63.04,20.11,HUMAN_REVIEW
PAY-0000222,CUST-001727,2026-03-16,20.24,AUTHENTICATION_FAILED,3DS_FAIL_05,5,5,43,0.537,netbanking,2,16.78,0,33.63,False,0.01,PAYMENT_INSTRUMENT,0.423,20.35,0.2,STOP
PAY-0000223,CUST-000707,2025-07-14,15.59,GATEWAY_ERROR,GW_ERR_96,3,3,31,0.501,netbanking,41,14.48,3,613.63,False,0.381,GATEWAY_ERROR,0.766,15.33,5.84,HUMAN_REVIEW
PAY-0000224,CUST-000854,2026-02-11,19.43,GATEWAY_ERROR,GW_ERR_96,5,4,31,0.541,upi,20,17.49,0,308.79,False,0.359,GATEWAY_ERROR,0.798,19.71,7.08,HUMAN_REVIEW
PAY-0000225,CUST-001422,2026-05-19,29.92,AUTHENTICATION_FAILED,05,1,0,34,0.817,upi,48,33.01,1,1950.7,False,0.462,CUSTOMER_ACTION_REQUIRED,0.979,29.58,13.67,CUSTOMER_NUDGE
PAY-0000226,CUST-005059,2026-05-14,11.0,NETWORK_TIMEOUT,91,1,1,18,0.386,card,8,10.29,3,83.89,True,0.088,TRANSIENT_FAILURE,0.745,11.45,1.01,STOP
PAY-0000227,CUST-000271,2026-08-26,23.29,INVALID_CARD,14,1,0,22,0.682,upi,12,27.33,1,346.35,False,0.451,PAYMENT_INSTRUMENT,0.83,24.59,11.09,CUSTOMER_NUDGE
PAY-0000228,CUST-001580,2025-02-27,7.27,NETWORK_TIMEOUT,GW_503,4,3,39,0.544,upi,5,12.11,1,60.71,False,0.61,TRANSIENT_FAILURE,0.942,7.59,4.63,RETRY
PAY-0000229,CUST-003199,2026-05-26,36.31,GATEWAY_ERROR,GW_500,1,1,33,0.604,card,44,33.68,1,1289.04,False,0.461,GATEWAY_ERROR,0.775,37.43,17.26,RETRY
PAY-0000230,CUST-005749,2026-07-09,19.17,BANK_UNAVAILABLE,GW_503,2,1,35,0.574,card,20,16.49,4,364.24,False,0.803,TRANSIENT_FAILURE,0.939,19.07,15.31,RETRY
PAY-0000231,CUST-007687,2025-03-06,14.09,INSUFFICIENT_FUNDS,51,4,5,37,0.599,upi,24,11.07,1,229.75,False,0.211,CUSTOMER_ACTION_REQUIRED,0.941,13.96,2.95,CUSTOMER_NUDGE
PAY-0000232,CUST-003677,2025-05-26,14.69,NETWORK_TIMEOUT,GW_503,2,3,40,0.247,card,2,11.65,2,26.34,False,0.527,TRANSIENT_FAILURE,0.766,15.68,8.26,HUMAN_REVIEW
PAY-0000233,CUST-003149,2025-01-05,32.9,FRAUD_SUSPECTED,FRAUD_59,4,4,30,0.491,card,17,32.76,1,574.01,False,0.01,RISK_RELATED,0.937,35.16,0.35,STOP
PAY-0000234,CUST-004676,2025-02-21,24.32,NETWORK_TIMEOUT,91,4,3,34,0.543,upi,20,27.86,3,540.98,False,0.555,TRANSIENT_FAILURE,0.757,26.09,14.48,HUMAN_REVIEW
PAY-0000235,CUST-005342,2026-04-01,10.15,GATEWAY_ERROR,GW_ERR_96,1,0,24,0.657,upi,7,11.86,1,83.6,False,0.705,GATEWAY_ERROR,0.791,10.13,7.14,RETRY
PAY-0000236,CUST-003205,2025-11-08,12.0,CARD_EXPIRED,54,5,4,40,0.505,upi,41,13.35,0,585.39,False,0.246,PAYMENT_INSTRUMENT,0.893,12.69,3.12,STOP
PAY-0000237,CUST-005777,2026-01-08,37.2,BANK_UNAVAILABLE,91,1,0,38,0.598,upi,36,37.46,2,1327.61,False,0.714,TRANSIENT_FAILURE,0.866,38.92,27.79,RETRY
PAY-0000238,CUST-003597,2025-09-11,10.64,CARD_EXPIRED,54,2,3,38,0.376,card,14,15.32,0,267.89,False,0.167,PAYMENT_INSTRUMENT,0.833,10.9,1.82,HUMAN_REVIEW
PAY-0000239,CUST-001739,2025-11-11,15.49,GATEWAY_ERROR,GW_ERR_96,1,0,26,0.499,upi,15,13.54,0,241.98,False,0.057,RISK_RELATED,0.51,15.54,0.89,HUMAN_REVIEW
PAY-0000240,CUST-007632,2025-06-20,10.38,LIMIT_EXCEEDED,61,1,0,31,0.603,card,10,8.96,1,77.25,False,0.68,CUSTOMER_ACTION_REQUIRED,0.827,10.47,7.12,CUSTOMER_NUDGE
PAY-0000241,CUST-001846,2025-08-14,24.55,LIMIT_EXCEEDED,61,1,2,38,0.447,netbanking,9,19.41,1,194.24,False,0.279,CUSTOMER_ACTION_REQUIRED,0.917,24.37,6.8,CUSTOMER_NUDGE
PAY-0000242,CUST-007114,2026-06-28,12.79,LIMIT_EXCEEDED,61,1,1,27,0.451,card,9,15.96,0,127.66,False,0.545,GATEWAY_ERROR,0.462,13.18,7.18,RETRY
PAY-0000243,CUST-005249,2025-05-07,27.09,INVALID_CARD,14,1,0,32,0.563,card,7,27.9,1,228.4,False,0.475,PAYMENT_INSTRUMENT,0.932,27.02,12.83,CUSTOMER_NUDGE
PAY-0000244,CUST-006801,2025-01-19,28.23,INSUFFICIENT_FUNDS,51,1,3,33,0.522,card,16,24.88,1,439.18,False,0.309,CUSTOMER_ACTION_REQUIRED,0.978,29.85,9.22,CUSTOMER_NUDGE
PAY-0000245,CUST-000071,2026-06-25,52.34,CARD_EXPIRED,EXP_CARD_54,1,0,37,0.512,upi,2,53.12,0,118.97,False,0.551,GATEWAY_ERROR,0.373,53.86,29.68,RETRY
PAY-0000246,CUST-001935,2026-05-22,29.91,GATEWAY_ERROR,GW_500,1,0,33,0.415,upi,23,26.89,2,692.26,False,0.545,GATEWAY_ERROR,0.743,30.48,16.61,RETRY
